id,collection,title,date,page_url,source_urls,canonical_url,reasons
oecd-navigator-1447,oecd-navigator,NRRP Labour Market and Social Protection Component,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/nrrp-labour-market-and-social-protection-component,https://mpudt.gov.hr/national-recovery-and-resilience-plan-2021-2026/25470 | https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwi78pi8ttOPAxX_TqQEHWyGBgcQFnoECB8QAQ&url=https%3A%2F%2Fcommission.europa.eu%2Fsystem%2Ffiles%2F2021-10%2Fhr_rrp_summary.pdf&usg=AOvVaw1wauXgRFoo6cfRbHbmIR34&opi=89978449,https://mpudt.gov.hr/national-recovery-and-resilience-plan-2021-2026/25470,bad-source-host
oecd-navigator-1778,oecd-navigator,Methodological Guidelines for Cloud Services,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/methodological-guidelines-for-cloud-services,,,curator-only
oecd-navigator-1838,oecd-navigator,Irish Centre for High-End Computing (ICHEC),2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/irish-centre-for-high-end-computing-ichec,,,curator-only
oecd-navigator-538,oecd-navigator,Investment in Localized NLP Infrastructure,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/investment-in-localized-nlp-infrastructure-8644,,,curator-only
oecd-navigator-927,oecd-navigator,Interministerial Working Group for AI Regulation,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/interministerial-working-group-for-ai-regulation-9621,,,curator-only
oecd-navigator-962,oecd-navigator,Intellectual Property Policy for AI,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/intellectual-property-policy-for-ai-4703,,,curator-only
oecd-navigator-1413,oecd-navigator,Initiatives to help SMEs adopt digital or novel technologies including AI,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/initiatives-to-help-smes-adopt-digital-or-novel-technologies-including-ai,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwj4lP361suPAxWhVKQEHUUgPWYQFnoECBYQAQ&url=http%3A%2F%2Fespanadigital.gob.es%2Fen%2Fmeasure%2Fdigital-kit-program&usg=AOvVaw165mntTse6KDbQkMiA2ceK&opi=89978449,,bad-source-host;curator-only
oecd-navigator-854,oecd-navigator,Implementation Strategy for Trustworthy AI,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/implementation-strategy-for-trustworthy-ai-1266,https://oecd.ai/en/catalogue/tools/guidelines-for-development-of-trustworthy-ai,,curator-only
oecd-navigator-400,oecd-navigator,Iceland's AI Strategy (Forthcoming),2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/icelands-ai-strategy-forthcoming-7416,,,curator-only
oecd-navigator-2195,oecd-navigator,INA Training Programs,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ina-training-programs,,,curator-only
oecd-navigator-1403,oecd-navigator,High-tech equity financing programme,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/high-tech-equity-financing-programme,,,curator-only
oecd-navigator-868,oecd-navigator,Guiding Opinions on Strengthening Overall Governance of Internet Information Service Algorithms,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/guiding-opinions-on-strengthening-overall-governance-of-internet-information-service-algorithms-9876,,,curator-only
oecd-navigator-292,oecd-navigator,German Accelerator,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/german-accelerator-5034,,,curator-only
oecd-navigator-1574,oecd-navigator,Future Mobility Finland,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/future-mobility-finland,,,curator-only
oecd-navigator-522,oecd-navigator,Enterprise Digital Advisory Board,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/enterprise-digital-advisory-board-2580,,,curator-only
oecd-navigator-2062,oecd-navigator,Education and Employment Programme,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/education-and-employment-programme,,,curator-only
oecd-navigator-2136,oecd-navigator,Datalabs,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/datalabs,,,curator-only
oecd-navigator-513,oecd-navigator,Data Governance and Open Data Competence Centre,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/data-governance-and-open-data-competence-centre-4297,,,curator-only
oecd-navigator-2147,oecd-navigator,Competitiveness and Innovation in Enterprises Programme,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/competitiveness-and-innovation-in-enterprises-programme,,,curator-only
oecd-navigator-2074,oecd-navigator,C2.3. R3-I4 Consolidation of THE CEZIH health information infrastructure system (Central Health information system of the Republic of Croatia),2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/c23-r3-i4-consolidation-of-the-cezih-health-information-infrastructure-system-central-health-information-system-of-the-republic-of-croatia,A team member has requested headphone replacements. Could you please confirm the cost so I can obtain the necessary approvals from our Head of Department and verify the budget availability?,,curator-only
oecd-navigator-876,oecd-navigator,Autonomous Driving Standards,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/autonomous-driving-standards-8966,,,curator-only
oecd-navigator-1376,oecd-navigator,Aid scheme for the digitalisation of SME,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/aid-scheme-for-the-digitalisation-of-sme,,,curator-only
oecd-navigator-1849,oecd-navigator,AiNed – “AI for energy and sustainability”,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ained-ai-for-energy-and-sustainability,https://www.nwo.nl/en/researchprogrammes/national-growth-fund/ained?utm_source=chatgpt.com | https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwil2_qF7IKQAxXIU6QEHdEoJXIQFnoECBkQAQ&url=https%3A%2F%2Fwww.nwo.nl%2Fsites%2Fnwo%2Ffiles%2Fmedia-files%2FCall%2520for%2520Proposals%2520NGF%2520AiNed%2520XS%2520Europe%2520EN%25202023-2024v1_2.pdf&usg=AOvVaw0h3o1DM2GTK6gQ1zKFkX4-&opi=89978449,https://www.nwo.nl/en/researchprogrammes/national-growth-fund/ained?utm_source=chatgpt.com,bad-source-host
oecd-navigator-1225,oecd-navigator,AI.GOV Website,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/aigov-website-9707,,,curator-only
oecd-navigator-1569,oecd-navigator,AI applications in mobility and logistics,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-applications-in-mobility-and-logistics,,,curator-only
oecd-navigator-1769,oecd-navigator,AI and Data Accelerator in the Field of Food and Agriculture ,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-and-data-accelerator-in-the-field-of-food-and-agriculture,,,curator-only
oecd-navigator-369,oecd-navigator,AI Solutions to Build a Stronger Australia,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-solutions-to-build-a-stronger-australia-2440,,,curator-only
oecd-navigator-1015,oecd-navigator,AI In Secondary Education,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-in-secondary-education-4926,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27380,,curator-only
oecd-navigator-275,oecd-navigator,AI Graduate and Undergraduate Courses,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-graduate-and-undergraduate-courses-9352,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27345,,curator-only
oecd-navigator-73,oecd-navigator,AI Expert Mission,2021-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-expert-mission-4724,,,curator-only
oecd-navigator-629,oecd-navigator,Website for Personal Data Protection Impact Assessments,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/website-for-personal-data-protection-impact-assessments-6281,,,curator-only
oecd-navigator-300,oecd-navigator,Universal AI Platform for the BFV,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/universal-ai-platform-for-the-bfv-9235,,,curator-only
oecd-navigator-800,oecd-navigator,U.S. AI COVID-19 Response,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/us-ai-covid-19-response-8743,,,curator-only
oecd-navigator-1020,oecd-navigator,Turkish Natural Language Processing Project,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/turkish-natural-language-processing-project-2250,,,curator-only
oecd-navigator-1043,oecd-navigator,Turkish Brain Project,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/turkish-brain-project-2031,,,curator-only
oecd-navigator-1168,oecd-navigator,The OECD Network of Experts on AI,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/the-oecd-network-of-experts-on-ai-1477,https://oecd.ai/en/about/network-of-experts | https://oecd.ai/en/wonk/oecd-network-ai-experts-cooperation-for-trustworthy-beneficial-ai?utm_source=chatgpt.com | https://oecd.ai/en/about/network-of-experts?utm_source=chatgpt.com,,curator-only
oecd-navigator-252,oecd-navigator,The Ethics of AI as a UNESCO Recommendation,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/the-ethics-of-ai-as-a-unesco-recommendation-2311,,,curator-only
oecd-navigator-283,oecd-navigator,Technological Free Zones,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/technological-free-zones-1153,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-26720,,curator-only
oecd-navigator-1624,oecd-navigator,Social Security Chatbot ,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/social-security-chatbot,,,curator-only
oecd-navigator-1571,oecd-navigator,Silicon Economy Ecosystem,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/silicon-economy-ecosystem,https://www.iml.fraunhofer.de/en/silicon-economy.html | https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwiX-sPg-PCPAxWzdqQEHcwLFsUQFnoECBgQAQ&url=https%3A%2F%2Fwww.silicon-economy.com%2Fwp-content%2Fuploads%2Fen-se-brochure-step-by-step.pdf&usg=AOvVaw3YOJ5YtQFB8FMP7DFfMUzl&opi=89978449,https://www.iml.fraunhofer.de/en/silicon-economy.html,bad-source-host
oecd-navigator-1201,oecd-navigator,Sandbox on Privacy by Design and Default in AI,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/sandbox-on-privacy-by-design-and-default-in-ai-3287,,,curator-only
oecd-navigator-987,oecd-navigator,Safe Schooling and Distance Education Project,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/safe-schooling-and-distance-education-project-4488,,,curator-only
oecd-navigator-1485,oecd-navigator,SOLAS Skills to Advance and eCollege ICT Development Pathways,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/solas-skills-to-advance-and-ecollege-ict-development-pathways,https://www.solas.ie/programmes/skills-to-advance/ | https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwjo-JXOp-SPAxWQT6QEHUxFMkUQFnoECBgQAQ&url=https%3A%2F%2Fwww.solas.ie%2Ff%2F70398%2Fx%2F8eadeaada3%2Fsupportingworkinglives_enterprisegrowth_backgroundpaper_sept2018.pdf&usg=AOvVaw2RghkHWFmlTjrVAKgpd9OG&opi=89978449,https://www.solas.ie/programmes/skills-to-advance/,bad-source-host
oecd-navigator-738,oecd-navigator,Regulatory Sandbox on AI,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/regulatory-sandbox-on-ai-5037,,,curator-only
oecd-navigator-299,oecd-navigator,Real-world Test Field for Digital Mobility,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/real-world-test-field-for-digital-mobility-8564,,,curator-only
oecd-navigator-1313,oecd-navigator,R&D programme on data science and AI in Public Administration,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/rd-programme-on-data-science-and-ai-in-public-administration-9487,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27465,,curator-only
oecd-navigator-366,oecd-navigator,Public Data Portal,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/public-data-portal-6025,,,curator-only
oecd-navigator-679,oecd-navigator,Predictive Analytics in the Court System,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/predictive-analytics-in-the-court-system-5960,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27459,,curator-only
oecd-navigator-503,oecd-navigator,Personal Data Protection Law,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/personal-data-protection-law-7461,,,curator-only
oecd-navigator-515,oecd-navigator,Open-source AI Components,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/open-source-ai-components-7789,,,curator-only
oecd-navigator-989,oecd-navigator,Open Data Project,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/open-data-project-5676,,,curator-only
oecd-navigator-1171,oecd-navigator,OECD AI Policy Observatory (OECD.AI),2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/oecd-ai-policy-observatory-oecdai-9635,https://oecd.ai/en/ | https://oecd.ai/en/about/about-gpai | https://oecd.ai/en/wonk/the-launch-of-the-oecds-ai-policy-observatory-brings-global-stakeholders-together-around-a-commitment-to-sharing-and-shaping-ai-policy,,curator-only
oecd-navigator-730,oecd-navigator,Norwegian Resource Centre for Sharing Data,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/norwegian-resource-centre-for-sharing-data-3490,,,curator-only
oecd-navigator-426,oecd-navigator,National Plan for the Development of AI,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-plan-for-the-development-of-ai-2008,,,curator-only
oecd-navigator-358,oecd-navigator,National Data Assets Agency,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-data-assets-agency-4664,,,curator-only
oecd-navigator-898,oecd-navigator,National Centre for AI and Robotics,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-centre-for-ai-and-robotics-9390,,,curator-only
oecd-navigator-586,oecd-navigator,Latvia's National AI Strategy,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/latvias-national-ai-strategy-4180,,,curator-only
oecd-navigator-657,oecd-navigator,LT.AI - Fostering AI and the Creation of Lithuanian Language Technological Resources for AI,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ltai-fostering-ai-and-the-creation-of-lithuanian-language-technological-resources-for-ai-5143,,,curator-only
oecd-navigator-301,oecd-navigator,KI4KL,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ki4kl-3212,,,curator-only
oecd-navigator-148,oecd-navigator,Justice Chatbot,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/justice-chatbot-4646,,,curator-only
oecd-navigator-605,oecd-navigator,JUMPSTART,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/jumpstart-9127,,,curator-only
oecd-navigator-548,oecd-navigator,Italian AI Employment Case Law,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/italian-ai-employment-case-law-5993,,,curator-only
oecd-navigator-1093,oecd-navigator,International Cooperation - Korea-Serbia Digital Government Cooperation Centre,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/international-cooperation-korea-serbia-digital-government-cooperation-centre-6005,,,curator-only
oecd-navigator-851,oecd-navigator,Human-Centered National Guidelines for AI Ethics,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/human-centered-national-guidelines-for-ai-ethics-6671,https://oecd.ai/en/catalogue/tools/guidelines-for-development-of-trustworthy-ai,,curator-only
oecd-navigator-658,oecd-navigator,Guidelines for Unbiased Algorithms,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/guidelines-for-unbiased-algorithms-7870,,,curator-only
oecd-navigator-50,oecd-navigator,Funding and Grants for AI Research,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/funding-and-grants-for-ai-research-5706,,,curator-only
oecd-navigator-298,oecd-navigator,Funding Priority: Digital Innovations for the Improvement of Patient-centred Care in Healthcare,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/funding-priority-digital-innovations-for-the-improvement-of-patient-centred-care-in-healthcare-7625,,,curator-only
oecd-navigator-38,oecd-navigator,Forecasting the Impact of Automation and the Technologies of the Fourth Industrial Revolution 4RI,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/forecasting-the-impact-of-automation-and-the-technologies-of-the-fourth-industrial-revolution-4ri-8519,,,curator-only
oecd-navigator-342,oecd-navigator,Financial Support Instruments,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/financial-support-instruments-9107,,,curator-only
oecd-navigator-42,oecd-navigator,Ethical Framework for Artificial Intelligence in Colombia,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ethical-framework-for-artificial-intelligence-in-colombia-7590,,,curator-only
oecd-navigator-291,oecd-navigator,EURO HPC Supercomputer,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/euro-hpc-supercomputer-2356,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-26931,,curator-only
oecd-navigator-450,oecd-navigator,Dutch Digitalisation Strategy 2020,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/dutch-digitalisation-strategy-2020-8154,,,curator-only
oecd-navigator-382,oecd-navigator,Data Market Platform,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/data-market-platform-2768,,,curator-only
oecd-navigator-677,oecd-navigator,Chartered AI Engineer (TM),2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/chartered-ai-engineer-tm-7127,,,curator-only
oecd-navigator-1115,oecd-navigator,Cambridge-1,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/cambridge-1-6887,,,curator-only
oecd-navigator-1039,oecd-navigator,COVID-19 Detection with AI,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/covid-19-detection-with-ai-2463,,,curator-only
oecd-navigator-251,oecd-navigator,Business Diagnosis and Networking in 4.0 Technologies,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/business-diagnosis-and-networking-in-40-technologies-7951,,,curator-only
oecd-navigator-1036,oecd-navigator,Breast Cancer Detection With AI,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/breast-cancer-detection-with-ai-4530,,,curator-only
oecd-navigator-626,oecd-navigator,Bilateral AI Collaborations,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/bilateral-ai-collaborations-1427,,,curator-only
oecd-navigator-715,oecd-navigator,Artificial Intelligence in Incentive Verification,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/artificial-intelligence-in-incentive-verification-8333,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27453,,curator-only
oecd-navigator-701,oecd-navigator,Analysis of Tourism Information,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/analysis-of-tourism-information-4844,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27457,,curator-only
oecd-navigator-2121,oecd-navigator,AI in updating cadastral data ,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-in-updating-cadastral-data,,,curator-only
oecd-navigator-470,oecd-navigator,AI Use Cases in the Public Sector,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-use-cases-in-the-public-sector-6852,,,curator-only
oecd-navigator-1647,oecd-navigator,AI Hub Tampere  ,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-hub-tampere,https://x.com/AI_Hub_Tampere | https://research.tuni.fi/aihubtampere/,https://research.tuni.fi/aihubtampere/,bad-source-host
oecd-navigator-646,oecd-navigator,AI Ethics and Governance Body of Knowledge,2020-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ai-ethics-and-governance-body-of-knowledge-7896,,,curator-only
oecd-navigator-1035,oecd-navigator,Turkish Academy of Sciences Information Technologies and Communication Working Group,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/turkish-academy-of-sciences-information-technologies-and-communication-working-group-5433,,,curator-only
oecd-navigator-563,oecd-navigator,Trilateral French-Japanese-German Research Projects on Artificial Intelligence,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/trilateral-french-japanese-german-research-projects-on-artificial-intelligence-1023,,,curator-only
oecd-navigator-1457,oecd-navigator,Technology Comprehension in traditional subjects,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/technology-comprehension-in-traditional-subjects,https://emu.dk/grundskole/teknologiforstaaelse/technology-comprehension | https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=&cad=rja&uact=8&ved=2ahUKEwj455GgnNqPAxXZU6QEHTXSG5UQFnoECBcQAQ&url=https%3A%2F%2Ftidsskrift.dk%2Flearningtech%2Farticle%2Fdownload%2F125722%2F175212%2F274994&usg=AOvVaw1z2Zfj2b8QoViDRmpBK79s&opi=89978449,https://emu.dk/grundskole/teknologiforstaaelse/technology-comprehension,bad-source-host
oecd-navigator-690,oecd-navigator,Taxpayer Characterization Model - Taxpayer's Perspective,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/taxpayer-characterization-model-taxpayers-perspective-8393,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27450,,curator-only
oecd-navigator-685,oecd-navigator,Self-Service Dashboard for City Councils,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/self-service-dashboard-for-city-councils-6110,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27463,,curator-only
oecd-navigator-853,oecd-navigator,Regulatory Sandbox,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/regulatory-sandbox-2970,,,curator-only
oecd-navigator-294,oecd-navigator,Reality Lab for AI in Civil Protection,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/reality-lab-for-ai-in-civil-protection-3446,,,curator-only
oecd-navigator-271,oecd-navigator,Police AI Strategy (KI@Polizei),2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/police-ai-strategy-kipolizei-4153,,,curator-only
oecd-navigator-964,oecd-navigator,Open Data Policy,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/open-data-policy-2843,,,curator-only
oecd-navigator-282,oecd-navigator,National Internet of Things Plan - Decree n 9854,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-internet-of-things-plan-decree-n-9854-3271,,,curator-only
oecd-navigator-448,oecd-navigator,National Guidelines for Gene Therapy Product Development and Clinical Trials,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-guidelines-for-gene-therapy-product-development-and-clinical-trials-3702,,,curator-only
oecd-navigator-631,oecd-navigator,National Ecosystem of Open Innovation,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-ecosystem-of-open-innovation-7768,,,curator-only
oecd-navigator-1022,oecd-navigator,National Data Dictionary,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-data-dictionary-2480,,,curator-only
oecd-navigator-500,oecd-navigator,National Council for AI,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-council-for-ai-7553,,,curator-only
oecd-navigator-428,oecd-navigator,National Artificial Intelligence Resource Portal,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/national-artificial-intelligence-resource-portal-9807,,,curator-only
oecd-navigator-847,oecd-navigator,Mid- to Long-Term Government R&D Investment Strategy,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/mid-to-long-term-government-rd-investment-strategy-8249,,,curator-only
oecd-navigator-712,oecd-navigator,Location Recommendation Engine for New Investments Based on AI,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/location-recommendation-engine-for-new-investments-based-on-ai-6488,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-27454,,curator-only
oecd-navigator-792,oecd-navigator,"Local, State, and Federal Regulations on Facial Recognition Technologies",2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/local-state-and-federal-regulations-on-facial-recognition-technologies-6608,,,curator-only
oecd-navigator-1282,oecd-navigator,"Lighthouses of AI for Environment, Climate, Nature, and Resources",2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/lighthouses-of-ai-for-environment-climate-nature-and-resources-1047,,,curator-only
oecd-navigator-1046,oecd-navigator,KOBIGEL - SME Development Support Programme,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/kobigel-sme-development-support-programme-9535,,,curator-only
oecd-navigator-588,oecd-navigator,Information Report on the Development of Artificial Intelligence Solutions (Project),2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/information-report-on-the-development-of-artificial-intelligence-solutions-project-1247,,,curator-only
oecd-navigator-1090,oecd-navigator,Industrial Masters Courses,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/industrial-masters-courses-6862,,,curator-only
oecd-navigator-975,oecd-navigator,HE Impact Of ICT and AI On the Evolution of Man and Society,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/he-impact-of-ict-and-ai-on-the-evolution-of-man-and-society-4096,https://oecd.ai/en/dashboards/policy-initiatives/http:%2F%2Faipo.oecd.org%2F2021-data-policyInitiatives-26915,,curator-only
oecd-navigator-874,oecd-navigator,Governance Principles for New Generation AI – Developing Responsible AI,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/governance-principles-for-new-generation-ai-developing-responsible-ai-6865,,,curator-only
oecd-navigator-576,oecd-navigator,Governance Innovation: Redesigning Law and Architecture for Society 5.0,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/governance-innovation-redesigning-law-and-architecture-for-society-50-5444,,,curator-only
oecd-navigator-1278,oecd-navigator,GAIA-X,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/gaia-x-5923,,,curator-only
oecd-navigator-276,oecd-navigator,Funding Initiative International Future Labs for AI,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/funding-initiative-international-future-labs-for-ai-5418,,,curator-only
oecd-navigator-407,oecd-navigator,Framework on Ethical Guidelines,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/framework-on-ethical-guidelines-4869,,,curator-only
oecd-navigator-1003,oecd-navigator,Focus Group on AI - Assembly of Turkish Scientist Abroad,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/focus-group-on-ai-assembly-of-turkish-scientist-abroad-2545,,,curator-only
oecd-navigator-444,oecd-navigator,Experimental Law on Self-driving Vehicles,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/experimental-law-on-self-driving-vehicles-7369,,,curator-only
oecd-navigator-507,oecd-navigator,Estonia's AI Task Force,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/estonias-ai-task-force-2988,,,curator-only
oecd-navigator-1048,oecd-navigator,Eleventh Development Plan,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/eleventh-development-plan-8628,,,curator-only
oecd-navigator-468,oecd-navigator,Digital Talent,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/digital-talent-8623,,,curator-only
oecd-navigator-136,oecd-navigator,Digital Europe Programme,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/digital-europe-programme-5086,,,curator-only
oecd-navigator-523,oecd-navigator,Data Sharing and Governance Act,2019-01-01,https://oecd.ai/en/dashboards/policy-initiatives/data-sharing-and-governance-act-2906,,,curator-only
