id,title,safety_score,published,canonical_url,country
doc-15eca4fc7ddb,인공지능 기본법,17,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2026/117ojpl71amr26tzj1-A%20New%20Chapter%20in%20the%20Age%20of%20AI%20Basic%20Act%20on%20AI%20Passed%20at%20the%20National%20Assembly%C3%A2%C2%80%C2%98s%20Plenary%20Session.pdf,South Korea
doc-907809b9eb75,한국 공공조달 AI 특화 심사기준,16,2026-01-01,https://www.innovation.go.kr/ucms/cmmn/file/fileDown.do?atchFileId=74d2718b13b7d88bca8979b33347de0d092a180e5e89995bd432a046de571f61&bbsId=&fileSn=1&menuNo=300110,South Korea
doc-d911b9f31294,AI 디지털 헬스,8,2026-01-01,https://aihealthalliance.org/2021/12/01/a-roadmap-for-ai-in-healthcare-for-australia/,Australia
doc-9c71e36a1c98,AI for Care – 아일랜드 보건의료 AI 전략 2026–2030,3,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/Jun2026/117ojp24a81mqz71924-AI_for_Care_2026-2030_Final_for_web.pdf,Ireland
doc-e86d9d8592fa,말레이시아 AI 기술 행동계획 2026–2030,10,2026-01-01,https://regulations.ai/regulations/malaysia-2026-01-ai-tech-action-plan,Malaysia
doc-72afa2fd8e82,일본 AI 비즈니스 가이드라인 Ver1.2,14,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/May2026/117ojp2admougiw0p-ai%20guidelines%20for%20business%20japan.pdf,Japan
doc-ef5391dd4cdd,수업 및 평가를 위한 생성형 AI 활용 가이드라인,6,2025-12-26,https://www.kice.re.kr/resrchBoard/view.do?seq=1308&s=kice&m=030109,South Korea
doc-82d11f467c44,AI 관련 기술의 연구개발 및 활용의 적정성 확보에 관한 지침,12,2025-12-19,https://www8.cao.go.jp/cstp/ai/ai_guideline/ai_guideline.html,Japan
doc-77084f92153a,RAISE Act(책임 있는 AI 안전·교육법),26,2025-12-19,https://nyassembly.gov/leg/?default_fld=&leg_video=&bn=A06453&term=&Text=Y,United States
doc-e576dd1c6692,NDAA FY2026,3,2025-12-18,https://www.congress.gov/bill/119th-congress/senate-bill/1071/text,United States
doc-054986675e67,AI에 관한 국가 정책 프레임워크 보장 행정명령 제 14365호,9,2025-12-11,https://www.whitehouse.gov/presidential-actions/2025/12/eliminating-state-law-obstruction-of-national-artificial-intelligence-policy/,United States
doc-8b1e0ec68e93,비편향 AI 원칙을 통한 AI에 대한 공공 신뢰 증진 지침,9,2025-12-11,https://www.whitehouse.gov/wp-content/uploads/2025/12/M-26-04-Increasing-Public-Trust-in-Artificial-Intelligence-Through-Unbiased-AI-Principles-1.pdf?utm_source=chatgpt.com,United States
doc-0a7bed60051b,시민대상 AI 활용 미디어 제작 지원 가이드,7,2025-12-10,https://kcmf.or.kr/KCMF/contents/KCMF030100.do?schM=view&page=1&viewCount=10&id=20251127095228328687&schBdcode=&schGroupCode=&schGroupCode=,South Korea
doc-5bddf9c11a01,「AI 환각: 위험 관리와 창의적 활용을 위한 정책 대응 전략」 보고서,6,2025-12-04,https://www.nia.or.kr/site/nia_kor/ex/bbs/View.do?cbIdx=82618&bcIdx=28809&parentSeq=28809,South Korea
doc-c5a879c468fe,미국 하원법안 HR 6461Resources Evaluating · Documenting AI 모델 2025,7,2025-12-04,https://www.congress.gov/bill/119th-congress/house-bill/6461/text?s=1&r=1,United States
doc-bc84348aff51,생성형 AI의 표현의 자유 관련 함의 가이던스 노트,6,2025-12-03,https://edoc.coe.int/en/artificial-intelligence/12525-guidance-note-on-the-implications-of-generative-artificial-intelligence-for-freedom-of-expression.html,Council of Europe
doc-786e5cbc12c1,생성형 인공지능 도구의 책임있는 사용을 위한 권고사항,10,2025-12-03,https://cre.nrf.re.kr,South Korea
doc-a2c349d483dc,미국 하원법안 HR 6356인공지능 Civil Rights 법 2025,14,2025-12-02,https://www.congress.gov/bill/119th-congress/house-bill/6356/text,United States
doc-7e9fbe3773ff,실행 단계의 AI 에이전트,10,2025-11-27,https://www.weforum.org/publications/ai-agents-in-action-foundations-for-evaluation-and-governance/,
doc-d2db552e489a,2025 남아공 정상선언,8,2025-11-22,https://www.mofa.go.kr/www/brd/m_29691/view.do?seq=143,G20
doc-cc626e9ef3c5,유럽지역 보건시스템 AI 준비도 평가,14,2025-11-19,https://www.who.int/europe/publications/i/item/WHO-EURO-2025-12707-52481-81028,
doc-e7c992748560,AI 규제에 관한 디지털 옴니버스 제안,10,2025-11-19,https://digital-strategy.ec.europa.eu/en/library/digital-omnibus-ai-regulation-proposal,European Union
doc-40e775aa5637,미국 상원법안 S 3202고도 인공지능 안보 Readiness 법 2025,6,2025-11-19,https://www.congress.gov/bill/119th-congress/senate-bill/3202,United States
doc-bdeb015e5da6,OECD · 유럽연합 AI 조정계획 이행 진전 제1권,3,2025-11-03,https://www.mofa.go.kr/www/brd/m_29691/view.do?seq=256,OECD
doc-39d1ac2ac1ce,미국 상원법안 S 3062가이드라인 User Age-verification · 책임 있는 Dialogue 법 2025,6,2025-10-28,https://www.congress.gov/bill/119th-congress/senate-bill/3062/text,United States
doc-3757b8c6b552,미국 하원법안 HR 5764AI Main Street 법 2025,13,2025-10-17,https://www.congress.gov/bill/119th-congress/house-bill/5764,United States
doc-a824c8c4988a,미국 상원법안 S 243 Companion chatbots,4,2025-10-13,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260SB243&utm_source=substack&utm_medium=email,United States
doc-55759ff87f7a,캘리포니아 AB 853 (캘리포니아 AI 투명성 법),8,2025-10-13,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260AB853,United States
doc-22ddf836b06c,캘리포니아 AB 316 (인공지능: Defenses 2025),7,2025-10-13,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB316,United States
doc-49ca95f03c16,캘리포니아 AB 489 (의료 Professions: Deceptive Terms or Letters: 인공지능 2025),16,2025-10-11,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB489,United States
doc-9e90a1b9b511,캘리포니아 SB 524 (법 enforcement agencies: 인공지능.),6,2025-10-10,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260SB524,United States
doc-4415891ed160,AI 적용 전략,4,2025-10-08,https://digital-strategy.ec.europa.eu/en/policies/apply-ai,European Union
doc-03402b564e4c,IAAE 감정 교류 AI 윤리 가이드라인_250927제정 (한글본),10,2025-10-04,https://iaae.ai/research/?bmode=view&idx=168110608,
doc-eb9d36b36acc,캘리포니아 AB 979 (캘리포니아 사이버보안 Integration 센터: 인공지능),11,2025-10-03,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260AB979,United States
doc-a58251be94d0,2025 남아공 AI·데이터거버넌스·혁신 태스크포스 의장 성명,9,2025-09-30,https://g7g20-documents.org/database/document/2025-g20-south-africa-sherpa-track-digital-economy-ministers-ministers-language-chairs-statement-task-force-on-artificial-intelligence-data-governance-and-innovation-for-sustainable-development,G20
doc-8bc83e830d84,2025 남아공 디지털경제 작업반 의장 성명,12,2025-09-29,https://www.g20.utoronto.ca/2025/250929-digital.html,G20
doc-5e54fc5db7c3,캘리포니아 Senate 법안 53,20,2025-09-29,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260SB53,United States
doc-7e127f5b98be,인공지능 Risk Evaluation 법 2025,17,2025-09-29,https://www.congress.gov/bill/119th-congress/senate-bill/2938/text,United States
doc-8097f8a2117e,책임 있는 AI 혁신 추진 플레이북,18,2025-09-22,https://www.weforum.org/publications/advancing-responsible-ai-innovation-a-playbook/,
doc-3f76581b11d4,AI 안전 거버넌스 프레임워크 2.0,18,2025-09-15,https://www.cac.gov.cn/2025-09/15/c_1759653448369123.htm,China
doc-f10af3252539,캘리포니아 AB 1331 (Workplace Surveillance 2025),12,2025-09-13,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260AB1331,United States
doc-61b1cc153963,KBS AI 가이드라인,7,2025-09-11,https://iaae.ai/research/?bmode=view&idx=167691596,
doc-3ff0db036980,미국 상원법안 S 2750Strengthening 인공지능 Normalization · Diffusion By Oversight · eXperimentation 법 2025,10,2025-09-10,https://www.congress.gov/bill/119th-congress/senate-bill/2750/text,United States
doc-451de0926b39,캘리포니아 SB 503 (의료 Services: 인공지능 2025),6,2025-09-10,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260SB503,United States
doc-5a0cfb450aa5,급속한 기술변화가 SDGs에 미치는 영향 결의(A/RES/79/334),2,2025-09-08,https://undocs.org/A/RES/79/334,United Nations
doc-17ce0923b695,AI와 교육: 학습자 권리 보호,20,2025-09-04,https://www.unesco.org/en/articles/ai-and-education-protecting-rights-learners,UNESCO
doc-5a3ac049f996,캘리포니아 SB 833 (Critical infrastructure: 인공지능 시스템: human oversight),17,2025-08-29,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260SB833,United States
doc-7780d1998900,캘리포니아 AB 1405 (인공지능: auditors: enrollment),13,2025-08-29,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260AB1405,United States
doc-de9b9b9c5393,‘AI+’ 행동의 심층 이행에 관한 국무원 의견,2,2025-08-27,https://www.cac.gov.cn/2025-08/27/c_1758018277755538.htm?utm_source=chatgpt.com,China
doc-388d2a1200ef,인공지능 독립 국제과학패널 및 인공지능 거버넌스 글로벌 대화의 설치·운영을 위한 위임사항과 방식,6,2025-08-26,https://docs.un.org/A/RES/79/325,United Nations
doc-1597e02b83be,2025 디지털·AI 장관 성명,5,2025-08-04,https://www.apec.org/meeting-papers/sectoral-ministerial-meetings/telecommunicationsandinformation/2025-apec-digital-and-ai-ministerial-statement,
doc-95b7cbc56cf1,California AB-1170,10,2025-07-28,https://leginfo.legislature.ca.gov/faces/billNavClient.xhtml?bill_id=202520260AB1170,United States
doc-4a382e2c52f1,오픈소스 AI 국제협력 이니셔티브,7,2025-07-26,https://english.shanghai.gov.cn/en-WAICLatest/20250729/7eb6b488993b4c8e81831a1195a4bbcc.html,
doc-b7401dadc9d8,글로벌 AI 거버넌스 행동계획,9,2025-07-26,https://www.fmprc.gov.cn/mfa_eng/xw/zyxw/202507/t20250729_11679232.html,
doc-970f5d6a86f7,AI 글로벌 거버넌스 행동계획,7,2025-07-26,https://www.mfa.gov.cn/zyxw/202507/t20250726_11677803.shtml,China
doc-3874a73a5ed1,중앙아시아 지속가능발전을 위한 AI 역할 결의(A/RES/79/322),4,2025-07-25,https://undocs.org/A/RES/79/322,United Nations
doc-1bdb786ab233,연방정부 내 특정성향 AI 방지 행정명령 제14319호,11,2025-07-23,https://www.whitehouse.gov/presidential-actions/2025/07/preventing-woke-ai-in-the-federal-government/?utm_source=chatgpt.com,United States
doc-caf66a31f99a,미국 AI 기술 스택 수출 촉진 행정명령 제14320호,11,2025-07-23,https://www.whitehouse.gov/presidential-actions/2025/07/promoting-the-export-of-the-american-ai-technology-stack/,United States
doc-49dfc22c4c52,미국 AI 행동계획,7,2025-07-23,https://www.whitehouse.gov/wp-content/uploads/2025/07/Americas-AI-Action-Plan.pdf,United States
doc-cbb6199e1b7c,AI 데이터센터 연방 인허가 가속화 행정명령,5,2025-07-23,https://www.whitehouse.gov/presidential-actions/2025/07/accelerating-federal-permitting-of-data-center-infrastructure/,United States
doc-dff315a6f768,미국 상원법안 S 2367AI 책무성 · Personal 개인정보보호 법 2025,7,2025-07-21,https://www.congress.gov/bill/119th-congress/senate-bill/2367/text,United States
doc-5063ea3c7884,AI 기본법상 범용 AI 모델 제공자 의무 범위에 관한 가이드라인,6,2025-07-18,https://digital-strategy.ec.europa.eu/en/library/guidelines-scope-obligations-providers-general-purpose-ai-models-under-ai-act,European Union
doc-9ef15be48f77,EU · 범용 AI 실천규범,19,2025-07-10,https://digital-strategy.ec.europa.eu/en/policies/contents-code-gpai?utm_source=chatgpt.com,European Union
doc-654e0eaa3467,캘리포니아 AB 412 (Generative 인공지능: 훈련 data: copyrighted materials.),3,2025-07-09,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB412,United States
doc-0e2902fbcbf7,OBBB Act 2025,4,2025-07-04,https://www.congress.gov/bill/119th-congress/house-bill/1/text,United States
doc-f7a459e869d1,고도 AI 안보 Readiness 법,9,2025-06-11,https://www.congress.gov/bill/119th-congress/house-bill/3919/text,United States
doc-4e8b91843e99,캘리포니아 SB 420 (Automated decision 시스템),19,2025-06-08,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260SB420&search_keywords=artificial+intelligence,United States
doc-1d598b22478d,일본 · AI 관련 기술의 연구개발 및 활용 추진에 관한 법률,9,2025-05-28,https://laws.e-gov.go.jp/law/507AC0000000053,Japan
doc-605f1f0319a8,행정의 진화와 혁신을 위한 일본 정부의 생성AI 조달 및 활용 가이드라인,14,2025-05-27,https://www.digital.go.jp/en/news/3579c42d-b11c-4756-b66e-3d3e35175623,Japan
doc-cf9a4c90b32f,TAKE IT DOWN 법,4,2025-05-19,https://www.congress.gov/bill/119th-congress/senate-bill/146/text?s=4&r=1&q=%7B%22search%22%3A%22take+it+down%22%7D,United States
doc-11a3b758e1cd,AI 조달 및 배치: 유엔 기업과 인권 이행원칙과의 정합성 보장,20,2025-05-15,https://www.mofa.go.kr/www/brd/m_29691/view.do?seq=280,United Nations
doc-7c951cadabbf,AI 확산 프레임워크,9,2025-05-13,https://www.federalregister.gov/documents/2025/01/15/2025-00636/framework-for-artificial-intelligence-diffusion,United States
doc-108639b285e0,Next Generation Pipelines 연구개발 법,7,2025-04-29,https://www.congress.gov/bill/119th-congress/house-bill/2613,United States
doc-31237976e308,H2444 Promoting Resilient Supply Chains 법 2025,4,2025-04-29,https://www.congress.gov/bill/119th-congress/house-bill/2444,United States
doc-8cbd140f21f0,미국 상원법안 S 257Promoting Resilient Supply Chains 법 2025,9,2025-04-28,https://www.congress.gov/bill/119th-congress/senate-bill/257,United States
doc-d5416b9dc52f,생성형 AI 서비스 안전 기본 요구사항,13,2025-04-25,https://content.mlex.com/Attachments/2025-05-23_CZT297CHX8R49J68/SAMR_NSA_Basic_Security_Requirements_GenAI_service.pdf,China
doc-5ed7e47f5ab2,Leading 윤리 AI Development (LEAD) Kids 법,21,2025-04-23,https://leginfo.legislature.ca.gov/faces/billCompareClient.xhtml?bill_id=202520260AB1064&showamends=false,United States
doc-d721230dde36,EU AI 대륙 행동계획,5,2025-04-09,https://digital-strategy.ec.europa.eu/en/library/ai-continent-action-plan,European Union
doc-53d0a8adb994,TAME Extreme Weather · Wildfires 법,4,2025-04-09,https://www.congress.gov/bill/119th-congress/house-bill/2770,United States
doc-ab6260c4008c,Health Tech Investment 법,4,2025-04-09,https://www.congress.gov/bill/119th-congress/senate-bill/1399/text,United States
doc-672d90e9e051,미국 하원법안 HR 1569CATCH Fentanyl 법,13,2025-04-09,https://www.congress.gov/bill/119th-congress/house-bill/1569/text,United States
doc-63635c2d9310,Department Homeland 안보 Vehicular Terrorism Prevention · Mitigation 법 2025,13,2025-04-09,https://www.congress.gov/bill/119th-congress/house-bill/1608,United States
doc-79e0115d1949,미국 · 정부 내 AI의 효율적 조달 촉진 지침,5,2025-04-03,https://www.whitehouse.gov/wp-content/uploads/2025/02/M-25-22-Driving-Efficient-Acquisition-of-Artificial-Intelligence-in-Government.pdf?utm_source=chatgpt.com,United States
doc-ce7afedfffc7,"혁신, 거버넌스 및 공공 신뢰를 통한 연방정부 AI 활용 가속화 지침",10,2025-04-03,https://www.whitehouse.gov/wp-content/uploads/2025/02/M-25-21-Accelerating-Federal-Use-of-AI-through-Innovation-Governance-and-Public-Trust.pdf,United States
doc-17d28f7641f4,인공지능 · Critical 기술 Workforce 프레임워크 법 2025,3,2025-04-03,https://www.congress.gov/bill/119th-congress/senate-bill/1290/text,United States
doc-865effb6dd78,정부의 책임 있는 AI 조달 강화,21,2025-04-03,https://www.whitehouse.gov/wp-content/uploads/2024/10/M-24-18-AI-Acquisition-Memorandum.pdf,United States
doc-0b9751012009,연방기관 AI 거버넌스·혁신·위험관리 규칙,14,2025-04-03,https://www.whitehouse.gov/wp-content/uploads/2024/03/M-24-10-Advancing-Governance-Innovation-and-Risk-Management-for-Agency-Use-of-Artificial-Intelligence.pdf,United States
doc-1ca8a0bfea8b,Promoting 미국 리더십 표준 법 2025,5,2025-04-02,https://www.congress.gov/bill/119th-congress/senate-bill/1269/text,United States
doc-5469f5b2a13f,Protect Victims Digital Exploitation · Manipulation 법 2025,7,2025-04-01,https://www.congress.gov/bill/119th-congress/house-bill/2564/text,United States
doc-12b3ec9fd94c,CORE 법 2025,6,2025-04-01,https://www.congress.gov/bill/119th-congress/house-bill/2556,United States
doc-156ed3a05c4b,데이터 품질 관리 가이드북,20,2025-03-31,https://aisi.go.jp/assets/pdf/250331_Data_quality_management_guidebook.pdf,Japan
doc-c0d81d0a16ff,AI 안전성 레드팀 방법론 가이드 제1.10판,27,2025-03-31,https://aisi.go.jp/assets/pdf/E1_ai_safety_RT_v1.10_en.pdf,Japan
doc-bf84694ede6a,Mississippi AI 교육 태스크포스법(SB 2062),12,2025-03-29,https://billstatus.ls.state.ms.us/documents/2024/html/SB/2001-2099/SB2062PS.htm,United States
doc-f00d0e3a379b,Alaska Senate 법안 No. 177,4,2025-03-29,https://www.akleg.gov/basis/Bill/Text/33?Hsid=SB0177A,United States
doc-71781d78cbfb,AI 안전성 평가 관점 가이드 제1.10판,22,2025-03-28,https://aisi.go.jp/assets/pdf/ai_safety_eval_v1.10_en.pdf,Japan
doc-c867bd3d839c,Promoting Precision Agriculture 법,3,2025-03-28,https://www.congress.gov/bill/119th-congress/house-bill/1985,United States
doc-58941584d5b2,Utah SB 226 (인공지능 소비자 보호 개정 2025),7,2025-03-27,https://le.utah.gov/Session/2025/bills/introduced/SB0226S02.pdf,United States
doc-02e4d062cf44,Create AI 법 2025,15,2025-03-26,https://www.congress.gov/bill/119th-congress/house-bill/2385/text,United States
doc-090bf616ba5a,보건 AI 윤리·거버넌스,22,2025-03-25,https://www.who.int/publications/i/item/9789240084759,
