id,title,country,flag,published,canonical_url,org,member_count,in_scope,safety_score
doc-652ae83956b5,AI 의인화 상호작용 서비스 관리 잠정방법,China,🇨🇳,2026-04-10,https://www.cac.gov.cn/2026-04/10/c_1777558395078289.htm,"국가인터넷정보판공실, 국가발전개혁위원회, 공업정보화부, 공안부, 국가시장감독관리총국",1,True,11
doc-727ae0439fc8,미국 AI 수출 프로그램 사전 구성 컨소시엄(Pre-set Consortia) 제안서 모집,United States,🇺🇸,2026-04-10,https://www.federalregister.gov/documents/2026/04/10/2026-06952/american-ai-exports-program-call-for-proposals-for-pre-set-consortia,상무부 국제무역청(ITA),1,True,6
doc-358ce74aa3e5,AI 및 기타 신흥기술의 급속한 확산 시대의 미디어·정보 리터러시,UNESCO,🇺🇳,2026-04-07,https://unesdoc.unesco.org/ark:/48223/pf0000397857?posInSet=26&queryId=07e59dd1-1e4c-482b-ba7d-f4a63bc328a7,UNESCO 집행이사회,1,False,2
doc-a02a88b4633c,AI 시대의 디지털 기술 확산,OECD,,2026-04-07,https://one.oecd.org/document/DSTI/CIIE/WPIA(2025)8/FINAL/en/pdf,OECD,1,False,-1
doc-08e94559cc33,지방·지역 당국의 AI 활용 역량 강화,Council of Europe,🇪🇺,2026-04-01,https://search.coe.int/cm#{%22CoEIdentifier%22:[%2209125948802ae993%22],Council of Europe / Congress of Local and Regional Authorities,1,True,18
doc-2dd4e38d1891,상무부 미국 AI 수출 프로그램 제안서 모집 개시,United States,🇺🇸,2026-04-01,https://www.trade.gov/press-release/department-commerce-begins-inaugural-call-proposals-american-ai-exports-program,상무부 국제무역청(ITA),1,False,4
doc-2e5a546ecd68,인공지능기본법 지원데스크 사례집,South Korea,🇰🇷,2026-04-01,https://iaae.ai/research/?bmode=view&idx=170644595,과학기술정보통신부,1,True,6
doc-0ded8ba757e0,AI 사업자 가이드라인 제1.2판,Japan,🇯🇵,2026-03-31,https://www.meti.go.jp/shingikai/mono_info_service/ai_shakai_jisso/20260331_report.html,총무성 / 경제산업성,1,True,21
doc-ef6c614dc3f2,AI와 산업의 미래: 과제와 기회,United Nations,🇺🇳,2026-03-30,https://www.unido.org/sites/default/files/unido-publications/2026-03/IID%20Policy%20Brief%2030%20-%20AI%20and%20the%20Future%20of%20Industry.pdf,UNIDO,1,False,-1
doc-b312659b6404,캘리포니아 AB 316 (Vehicles: 자율 vehicles),United States,🇺🇸,2026-03-29,https://leginfo.legislature.ca.gov/faces/billPdf.xhtml?bill_id=202320240AB316&version=20230AB31696ENR,California,1,False,7
doc-647de0d2f7da,AI 국가정책 프레임워크 (입법권고안),United States,🇺🇸,2026-03-20,https://www.whitehouse.gov/wp-content/uploads/2026/03/03.20.26-National-Policy-Framework-for-Artificial-Intelligence-Legislative-Recommendations.pdf,백악관,1,False,13
doc-99b8239a5f41,캘리포니아 SB 295 (캘리포니아 알고리즘 담합 방지 법 2025),United States,🇺🇸,2026-03-17,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260SB295,California,1,True,6
doc-83a471c45a43,히로시마 AI 프로세스 프렌즈 그룹 2026 행동계획,,,2026-03-16,https://www.soumu.go.jp/hiroshimaaiprocess/pdf/document11_en.pdf,Hiroshima AI Process Friends Group,1,True,14
doc-c2f9c3a050db,AI 시대의 조직 전환: AI 잠재력 극대화 방안,,,2026-03-16,https://www.weforum.org/publications/organizational-transformation-in-the-age-of-ai-how-organizations-maximize-ais-potential/,World Economic Forum,1,True,6
doc-22b5703ae3ef,Utah HB 414 (자율 Vehicle Amendments 2020),United States,🇺🇸,2026-03-08,https://le.utah.gov/~2020/bills/hbillint/HB0414S02.pdf,Utah,1,False,9
doc-cd9a0409cf46,2026년도 정부업무보고,China,🇨🇳,2026-03-05,https://www.moj.gov.cn/pub/sfbgw/zwgkztzl/2026nianzhuanti/2026qglh0206/lhjj20260206/lhjjyw20260206/202603/t20260313_532786.html?utm_source=chatgpt.com,국무원 / 제14기 전국인민대표대회 제4차 회의,1,True,4
doc-8edaabd23bb1,캘리포니아 SB 7 (Employment: Automated Decision 시스템 2025),United States,🇺🇸,2026-03-02,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260SB7,California,1,False,11
doc-6c1c6b465281,캘리포니아 SB 11 (인공지능 기술),United States,🇺🇸,2026-03-02,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260SB11,California,1,True,3
doc-8a6436141fd2,뉴델리 정상회의 핵심 성과물,,,2026-02-21,https://impact.indiaai.gov.in/outcome-resources,India AI Mission / 인도 전자정보기술부(MeitY),1,True,8
doc-97715709df3c,뉴델리 선언,,,2026-02-21,https://www.mea.gov.in/bilateral-documents.htm?dtl/40809,인도 외교부(MEA) / India AI Mission,1,True,17
doc-54f1d311cd64,2026 뉴델리 이사회 공동의장 요약 성명,GPAI,,2026-02-20,https://www.mofa.go.kr/www/brd/m_29691/view.do?seq=115,OECD / GPAI,1,True,13
doc-737c91c99d69,OECD.AI 지수,OECD,,2026-02-19,https://www.oecd.org/content/dam/oecd/en/publications/reports/2026/02/oecd-ai-observatory-index_8f5fa0f2/32c01014-en.pdf,OECD,1,True,13
doc-18d01b0f939a,2025년까지의 AI 벤처캐피털 투자,OECD,,2026-02-17,https://www.oecd.org/content/dam/oecd/en/publications/reports/2026/02/venture-capital-investments-in-artificial-intelligence-through-2025_3bcb227f/a13752f5-en.pdf,OECD,1,True,7
doc-a785bc550654,디지털무역·AI·온라인 안전 아태 정책회의 결과,,,2026-02-03,https://www.apec.org/press/news-releases/2026/digital-trade--ai-and-online-safety-in-focus-at-asia-pacific-policy-discussion,APEC 디지털경제운영그룹(Digital Economy Steering Group),1,False,2
doc-b8bded843ecf,2025년 군사 영역 책임 있는 AI 지역협의에 관한 고찰,United Nations,🇺🇳,2026-02-02,https://unidir.org/publication/the-global-prism-of-military-ai-governance-reflections-from-the-2025-regional-consultations-on-responsible-ai-in-the-military-domain/,유엔군축연구소(UNIDIR) 안보·기술 프로그램(Security and Technology Programme),1,True,18
doc-af6687102eb6,조지아 SB 9 (불법 AI 활동 책무법),United States,🇺🇸,2026-01-28,https://www.legis.ga.gov/legislation/69351,Georgia,1,True,11
doc-76ce9fb4c402,싱가포르 · 에이전틱 AI 모델 AI 거버넌스 프레임워크,Singapore,🇸🇬,2026-01-22,https://www.imda.gov.sg/resources/press-releases-factsheets-and-speeches/press-releases/2026/new-model-ai-governance-framework-for-agentic-ai,정보통신미디어발전국(IMDA),2,True,18
doc-880e13f2dc6b,캘리포니아 AB 682 (의료보장 Reporting 2025),United States,🇺🇸,2026-01-22,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB682,California,1,True,8
doc-932e2284d518,캘리포니아 AB 512 (의료보장: 사전승인 2025),United States,🇺🇸,2026-01-22,https://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202520260AB512,California,1,True,20
doc-808226d4ad84,미국 하원법안 HR 5784인공지능 Wisdom Innovative Small Enterprises 법 2025,United States,🇺🇸,2026-01-20,https://www.congress.gov/bill/119th-congress/house-bill/5784,United States Congress,1,True,14
doc-13b2595f83c4,미국 하원법안 HR 7064AI 의료 Efficiency · 연구 법 2025,United States,🇺🇸,2026-01-14,https://www.congress.gov/bill/119th-congress/house-bill/7064,United States Congress,1,True,8
doc-006c89cae288,학생 수행평가 AI 활용 관리 방안,South Korea,🇰🇷,2026-01-06,https://www.moe.go.kr/boardCnts/viewRenew.do?boardID=294&boardSeq=104984&lev=0&searchType=null&statusYN=W&page=1&s=moe&m=020402&opType=N,교육부+교육청,1,True,3
doc-42751b289abf,2026 글로벌 AI·안보·윤리 회의 의제,United Nations,🇺🇳,2026-01-01,https://unidir.org/event/global-conference-on-ai-security-and-ethics-2026/,"유엔군축연구소(UNIDIR) / Roundtable for AI, Security and Ethics(RAISE)",1,True,19
doc-d608998f2945,아동과 부모의 AI 이용 및 우려 현황,United Nations,🇺🇳,2026-01-01,https://www.unicef.org/innocenti/media/13266/file/UNICEF-Innocenti-AI-Brief-2026.pdf,UNICEF Office of Strategy and Evidence – Innocenti,1,True,6
doc-1b9b743b64db,AI 기반 시티버스를 위한 글로벌 표준 협력,ITU,,2026-01-01,https://www.itu.int/epublications/en/publication/collaboration-on-global-standards-for-the-ai-enabled-citiverse,ITU / European Commission / OASC / UNICC,1,True,10
doc-f84aa1ea21bc,AI 기반 시티버스: AI 시대 도시를 위한 전략 청사진,ITU,,2026-01-01,https://s43678.pcdn.co/metaverse/wp-content/uploads/2026/05/AI-Enabled-Citiverse-A-Strategic-Blueprint-for-Cities-in-the-Age-of-AI.pdf,ITU / UNICC / Digital Dubai※ Global Initiative on AI and Virtual Worlds – Discovering the Citiverse,1,True,7
doc-529cdeb90f22,남성의 참여와 폭력 종식,United Nations,🇺🇳,2026-01-01,https://www.unwomen.org/sites/default/files/2026-05/engaging-men-ending-violence-en.pdf,UN Women,1,True,11
doc-18ab778c336b,"AI 시대 온라인 폭력의 영향, 양상 및 구제",United Nations,🇺🇳,2026-01-01,https://www.unwomen.org/sites/default/files/2026-04/tipping-point-online-violence-impacts-manifestations-and-redress-en.pdf,UN Women,1,True,7
doc-92ef91e4d09d,AI: 우리는 여전히 생각할 필요가 있는가?,UNESCO,🇺🇳,2026-01-01,https://unesdoc.unesco.org/ark:/48223/pf0000397871_eng?posInSet=12&queryId=07e59dd1-1e4c-482b-ba7d-f4a63bc328a7,UNESCO / The UNESCO Courier,1,True,5
doc-2e9f2806cc9f,"광고, AI와 글로벌 정보 위기",United Nations,🇺🇳,2026-01-01,https://digitallibrary.un.org/record/4112228?ln=en&v=pdf,United Nations Department of Global Communications,1,True,12
doc-ab1c59ffc200,2030년까지 가능한 AI 발전 경로 탐색,GPAI,,2026-01-01,https://www.oecd.org/content/dam/oecd/en/publications/reports/2026/02/exploring-possible-ai-trajectories-through-2030_b6fb75d9/cb41117a-en.pdf,OECD / GPAI,1,True,4
doc-73383f61ca91,언론에 보도된 AI 사고와 위험 동향,GPAI,,2026-01-01,https://www.oecd.org/content/dam/oecd/en/publications/reports/2026/02/trends-in-ai-incidents-and-hazards-reported-by-the-media_7c824ca9/4f5ff43c-en.pdf,OECD / GPAI,1,True,8
doc-223596f63040,AI와 아동 성착취·학대 이슈 브리프,United Nations,🇺🇳,2026-01-01,https://www.unicef.org/reports/artificial-intelligence-and-child-sexual-abuse-and-exploitation,UNICEF,1,True,20
doc-2044a109af36,유럽연합 AI 조정계획 이행 진전 제2권,OECD,,2026-01-01,https://www.oecd.org/content/dam/oecd/en/publications/reports/2025/11/progress-in-implementing-the-european-union-coordinated-plan-on-artificial-intelligence-volume-2_92ec8756/3ac96d41-en.pdf,OECD / European Commission,1,True,6
doc-1b2775e4d427,ASEAN 디지털 마스터플랜 2030,ASEAN,🌏,2026-01-01,https://asean.org/wp-content/uploads/2026/01/ASEAN-Digital-Master-Plan-2030-final-2026.pdf,ASEAN / ASEAN Digital Ministers’ Meeting,1,True,24
doc-746bbdbc53ca,기술직업훈련의 디지털 전환과 AI 통합 전략,UNESCO,🇺🇳,2026-01-01,https://unesdoc.unesco.org/ark:/48223/pf0000398015?posInSet=25&queryId=07e59dd1-1e4c-482b-ba7d-f4a63bc328a7,UNESCO-UNEVOC International Centre for Technical and Vocational Education and Training,1,True,6
doc-afdc736c018c,판사를 위한 AI 핵심 안내서,UNESCO,🇺🇳,2026-01-01,https://unesdoc.unesco.org/ark:/48223/pf0000396991?posInSet=24&queryId=07e59dd1-1e4c-482b-ba7d-f4a63bc328a7,UNESCO,1,True,11
doc-c3c06aa18602,AI 기업 데이터 이니셔티브의 2025년 글로벌 인사이트,UNESCO,🇺🇳,2026-01-01,https://unesdoc.unesco.org/ark:/48223/pf0000397817,UNESCO / Thomson Reuters Foundation,1,True,20
doc-33ff36b6d856,학습자 중심 교육에서의 인공지능 윤리,UNESCO,🇺🇳,2026-01-01,https://unesdoc.unesco.org/ark:/48223/pf0000397854,UNESCO MGIEP / 유네스코 마하트마 간디 평화·지속가능발전 교육연구소,1,True,11
doc-48c7c427e304,AI 준비도 표준 프레임워크 분석 보고서,ITU,,2026-01-01,https://www.itu.int/hub/publication/t-ai4g-ai4good-2025-6/,국제전기통신연합(ITU),1,True,10
doc-87e2588a8cd2,LLM 기반 애플리케이션 안전성·신뢰성 테스트 스타터 킷,Singapore,🇸🇬,2026-01-01,https://www.imda.gov.sg/-/media/imda/files/about/emerging-tech-and-research/artificial-intelligence/starter-kit-for-testing-llm-based-applications-for-safety-and-reliability.pdf,정보통신미디어발전국(IMDA),1,False,10
doc-4419bacf1ca3,짐바브웨 국가 인공지능 전략 2026–2030,Zimbabwe,🇿🇼,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/Apr2026/117ojpi25umobii557-Zimbabwe%20National%20Artificial%20Intelligence%20Strategy.pdf,"Ministry of Information Communication Technology, Postal and Courier Services",1,True,3
doc-ea50eb9d18b5,슬로베니아 · Use AI Business 지능 시스템 - Skrinja,Slovenia,🇸🇮,2026-01-01,https://oecd-opsi.org/innovations/skrinja-chest-using-emerging-technologies-for-better-digital-public-services-and-data-driven-decision-making-in-slovenia/,Ministry of Digital Transformation,1,False,1
doc-201473e09895,스웨덴 AI 전략,Sweden,🇸🇪,2026-01-01,https://www.government.se/information-material/2026/02/swedens-ai-strategy/,The Swedish Government,1,True,3
doc-17a25a9c0f6d,산토도밍고 선언(2026),,,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2026/117ojp1rjqpms92104b-7.%20Declaracio%C3%8C%C2%81n_Santo%20Domingo_ES.pdf,,1,True,10
doc-e32367b25d16,"독일 · SPARK - ""Accelerating Planning · Approval through AI""",Germany,🇩🇪,2026-01-01,https://bmds.bund.de/aktuelles/pressemitteilungen/detail/deutschland-gewinnt-internationalen-ki-preis,Germany,1,False,-1
doc-b06fe945255b,캐나다 SOPHOS AI 언어학습 도구,Canada,🇨🇦,2026-01-01,https://oecd.ai/en/dashboards/policy-initiatives/sophos,Canada,1,True,2
doc-e0ae92346808,일본 · R&D Tax Credit 시스템,Japan,🇯🇵,2026-01-01,https://stripe.com/en-fr/resources/more/r-and-d-tax-in-japan,Japan,1,False,-4
doc-444148285905,아르헨티나 공공행정 프롬팅 가이드,Argentina,🇦🇷,2026-01-01,https://oecd.ai/en/dashboards/policy-initiatives/prompting-guide-for-public-administration,Argentina,1,True,17
doc-f784a655bc98,아르헨티나 ONTI AI 에이전트 가이드라인,Argentina,🇦🇷,2026-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ontis-ai-agents-guidelines,Argentina,1,True,15
doc-f1fcba060a5f,페루 국가 인공지능 전략 2026-2030,Peru,🇵🇪,2026-01-01,https://www.gob.pe/institucion/pcm/informes-publicaciones/8408055-estrategia-nacional-de-inteligencia-artificial-2026-2030,Secretariat of Digital Government and Digital Transformation,1,True,2
doc-6174246d6fa0,그리스 AI법 5321/2026,Greece,🇬🇷,2026-01-01,https://search.et.gr/fek/?fekId=802524,Greece,1,True,9
doc-de26ce79e678,아르헨티나 코르도바 IPS AI 정책분석 에이전트,Argentina,🇦🇷,2026-01-01,https://oecd.ai/en/dashboards/policy-initiatives/ips-cordoba-assistant-—-ai-policy-analysis-agent-for-social-progress-governance,Argentina,1,True,2
doc-e881335e8400,High-Tech Agenda 독일 – 로드맵 AI,Germany,🇩🇪,2026-01-01,https://hightech-agenda-deutschland.de/roadmaps/kuenstliche-intelligenz/,Germany,1,False,1
doc-e6414a050c43,독일 · High-Performance Computing 센터 at FAU Erlangen-Nürnberg,Germany,🇩🇪,2026-01-01,https://hpc.fau.de/2025/03/26/pioneering-high-performance-computing-center-for-erlangen/,Germany,1,False,-3
doc-ef406818721e,HUDERIA AI 위험·영향 평가 방법론,,,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/Jul2026/117ojpl71amr247pfc-PREMS%20002726%20GBR%202006%20Huderia%20Texte%20Web%20A4.pdf,,1,True,9
doc-aa6f335a7d7c,이집트 국가 AI 거버넌스 프레임워크 가이드,Egypt,🇪🇬,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/Mar2026/117ojp1ilnxmmvt17yj-Guide%20to%20Egypt%C3%A2%C2%80%C2%99s%20National%20AI%20Governance%20Framework%2015-3-2026.pdf,Egypt,1,True,15
doc-ff8526c6ae58,일본 · General-type Subsidy,Japan,🇯🇵,2026-01-01,https://it-shien.smrj.go.jp/applicant/subsidy/normal,Japan,1,False,-3
doc-ace4690b074b,한국 · GPU provision measures under 국가 AI Project support SMEs · startups,South Korea,🇰🇷,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/Apr2026/117ojpi25umoieq213-%282026_Apr_24%29_264_High_Performance_GPUs_to_Flow_to_Korean_SMEs_and_STartups_Under_National_AI_Project.pdf,Korea,1,False,-6
doc-4d937cd6627c,브라질 · GOV.BR Chatbot,Brazil,🇧🇷,2026-01-01,https://www.gov.br/gestao/pt-br/assuntos/noticias/2026/janeiro/governo-do-brasil-orienta-estudantes-sobre-resultado-do-enem-pela-caixa-postal-gov.br,Brazil,1,False,1
doc-7c9a989c33e8,European High Performance Computing Joint Undertaking (EuroHPC JU),Belgium,🇧🇪,2026-01-01,https://www.eurohpc-ju.europa.eu/index_en,Cenaero,6,False,-4
doc-045c739a736a,바티칸 · Encyclical letter Magnifica Humanitas,Vatican City,🇻🇦,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/Jun2026/117ojpjnr8mpzdfqn6-Magnificas%20humanitas.pdf,Holy See,1,True,10
doc-cec75ad2e426,이집트 국가 생성형 AI 가이드라인,Egypt,🇪🇬,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/Mar2026/117ojp1ilnxmmt6uvx9-EGYPT%20National%20Generative%20Ai-V5.0_EN%2015-3-2026.pdf,Egypt,1,True,19
doc-a067dd3057bd,이집트 국가 신뢰할 수 있고 책임 있는 AI 가이드라인,Egypt,🇪🇬,2026-01-01,https://api.oecdai.org/storage/policy-initiatives/Mar2026/117ojp1ilnxmmvseo01-Egypt%20National%20Guidelines%20for%20Trustworthy%20and%20Responsible%20AI.pdf,Egypt,1,True,23
doc-9598801e89fa,일본 · Digitalization & AI Introduction Subsidy 2026,Japan,🇯🇵,2026-01-01,https://it-shien.smrj.go.jp/,Japan,1,False,-1
doc-5cd354f5cfaf,라트비아 Bioeconomy R&I 전략,Latvia,🇱🇻,2026-01-01,https://oecd.ai/en/dashboards/policy-initiatives/bioeconomy-strategy-for-randi,Investment and Development Agency,1,True,2
